Date,Open,High,Low,Close,Adj Close,Volume
2018-02-26,25403.35,25732.80,25398.56,25709.27,25709.27,473360000
2018-02-27,25735.78,25800.35,25407.83,25410.03,25410.03,438390000
2018-02-28,25485.15,25576.15,25022.42,25029.20,25029.20,451870000
2018-03-01,25024.04,25185.35,24442.56,24608.98,24608.98,506280000
2018-03-02,24394.91,24592.46,24217.76,24538.06,24538.06,437130000
2018-03-05,24471.31,24961.00,24387.15,24874.76,24874.76,383910000
2018-03-06,24965.89,24995.24,24708.41,24884.12,24884.12,331770000
2018-03-07,24758.15,24849.68,24535.12,24801.36,24801.36,394070000
2018-03-08,24853.41,24950.49,24703.05,24895.21,24895.21,327300000
2018-03-09,25004.89,25336.33,25004.89,25335.74,25335.74,371570000
2018-03-12,25372.44,25449.15,25152.02,25178.61,25178.61,362580000
2018-03-13,25257.75,25376.40,24947.50,25007.03,25007.03,447880000
2018-03-14,25086.97,25130.12,24668.83,24758.12,24758.12,356830000
2018-03-15,24837.29,25053.87,24753.29,24873.66,24873.66,316310000
2018-03-16,24877.34,25031.00,24857.09,24946.51,24946.51,654240000
2018-03-19,24893.69,24893.69,24453.14,24610.91,24610.91,377990000
2018-03-20,24650.64,24803.61,24650.64,24727.27,24727.27,342510000
2018-03-21,24723.49,24977.65,24655.40,24682.31,24682.31,343230000
2018-03-22,24526.01,24526.01,23938.74,23957.89,23957.89,439280000
2018-03-23,23995.18,24108.47,23509.06,23533.20,23533.20,482550000
2018-03-26,23825.74,24232.30,23741.22,24202.60,24202.60,479540000
2018-03-27,24276.62,24446.22,23708.73,23857.71,23857.71,524480000
2018-03-28,23883.08,24092.47,23728.67,23848.42,23848.42,530040000
2018-03-29,23949.18,24314.30,23928.13,24103.11,24103.11,463550000
2018-04-02,24076.60,24123.80,23344.52,23644.19,23644.19,509820000
2018-04-03,23698.33,24044.35,23664.33,24033.36,24033.36,394130000
2018-04-04,23654.15,24308.96,23523.16,24264.30,24264.30,388540000
2018-04-05,24313.91,24622.26,24313.91,24505.22,24505.22,347790000
2018-04-06,24373.60,24434.40,23738.20,23932.76,23932.76,395990000
2018-04-09,24037.52,24373.18,23954.83,23979.10,23979.10,380790000
2018-04-10,24198.95,24511.35,24198.95,24408.00,24408.00,368590000
2018-04-11,24274.19,24366.57,24150.87,24189.45,24189.45,286360000
2018-04-12,24302.82,24592.12,24302.82,24483.05,24483.05,336130000
2018-04-13,24582.82,24646.45,24243.74,24360.14,24360.14,331890000
2018-04-16,24483.15,24675.36,24480.20,24573.04,24573.04,305070000
2018-04-17,24681.79,24858.97,24681.79,24786.63,24786.63,342410000
2018-04-18,24820.85,24832.54,24721.09,24748.07,24748.07,302030000
2018-04-19,24711.30,24762.48,24557.03,24664.89,24664.89,381110000
2018-04-20,24657.39,24678.07,24375.04,24462.94,24462.94,537770000
2018-04-23,24488.07,24536.89,24328.54,24448.69,24448.69,351030000
2018-04-24,24579.94,24579.94,23828.73,24024.13,24024.13,468180000
2018-04-25,24070.20,24146.34,23823.08,24083.83,24083.83,437100000
2018-04-26,24128.72,24402.46,24128.72,24322.34,24322.34,390360000
2018-04-27,24342.14,24359.38,24194.45,24311.19,24311.19,392810000
2018-04-30,24410.41,24498.23,24163.08,24163.15,24163.15,416650000
2018-05-01,24117.29,24117.29,23808.19,24099.05,24099.05,380070000
2018-05-02,24097.63,24185.52,23886.30,23924.98,23924.98,385350000
2018-05-03,23836.23,23996.15,23531.31,23930.15,23930.15,389240000
2018-05-04,23865.22,24333.35,23778.87,24262.51,24262.51,329480000
2018-05-07,24317.66,24479.45,24263.42,24357.32,24357.32,307670000
2018-05-08,24341.35,24412.34,24198.34,24360.21,24360.21,344940000
2018-05-09,24399.18,24586.48,24323.87,24542.54,24542.54,361580000
2018-05-10,24591.66,24794.99,24575.91,24739.53,24739.53,304210000
2018-05-11,24758.64,24868.65,24717.50,24831.17,24831.17,274150000
2018-05-14,24879.37,24994.19,24862.52,24899.41,24899.41,282860000
2018-05-15,24809.55,24809.55,24629.39,24706.41,24706.41,301900000
2018-05-16,24722.32,24801.19,24672.79,24768.93,24768.93,280810000
2018-05-17,24752.40,24839.49,24639.40,24713.98,24713.98,314650000
2018-05-18,24707.72,24774.97,24664.87,24715.09,24715.09,269700000
2018-05-21,24883.06,25086.49,24883.06,25013.29,25013.29,308920000
2018-05-22,25047.55,25064.99,24812.06,24834.41,24834.41,288200000
2018-05-23,24757.71,24889.46,24667.12,24886.81,24886.81,399610000
2018-05-24,24877.36,24877.36,24605.90,24811.76,24811.76,347050000
2018-05-25,24781.29,24824.22,24687.81,24753.09,24753.09,257210000
2018-05-29,24606.59,24635.18,24247.84,24361.45,24361.45,395810000
2018-05-30,24467.83,24714.48,24459.09,24667.78,24667.78,324870000
2018-05-31,24620.79,24620.79,24352.15,24415.84,24415.84,429740000
2018-06-01,24542.09,24673.60,24542.09,24635.21,24635.21,315710000
2018-06-04,24727.55,24859.37,24722.14,24813.69,24813.69,340400000
2018-06-05,24820.12,24838.78,24710.82,24799.98,24799.98,306340000
2018-06-06,24854.14,25146.46,24854.14,25146.39,25146.39,316090000
2018-06-07,25192.14,25326.09,25164.48,25241.41,25241.41,357680000
2018-06-08,25209.29,25325.63,25165.70,25316.53,25316.53,317510000
2018-06-11,25336.67,25402.83,25290.20,25322.31,25322.31,276740000
2018-06-12,25346.82,25364.37,25247.04,25320.73,25320.73,265750000
2018-06-13,25328.65,25362.07,25191.42,25201.20,25201.20,329700000
2018-06-14,25254.65,25332.50,25138.60,25175.31,25175.31,341170000
2018-06-15,25116.71,25130.82,24894.38,25090.48,25090.48,659370000
2018-06-18,24944.28,25003.10,24825.77,24987.47,24987.47,337070000
2018-06-19,24763.59,24763.59,24567.75,24700.21,24700.21,376380000
2018-06-20,24771.17,24804.76,24628.39,24657.80,24657.80,359520000
2018-06-21,24639.21,24639.21,24406.63,24461.70,24461.70,349570000
2018-06-22,24526.97,24663.18,24526.97,24580.89,24580.89,473970000
2018-06-25,24463.73,24463.73,24084.39,24252.80,24252.80,439130000
2018-06-26,24281.89,24384.21,24241.22,24283.11,24283.11,301130000
2018-06-27,24303.11,24569.02,24115.82,24117.59,24117.59,313790000
2018-06-28,24064.19,24308.16,23997.21,24216.05,24216.05,305020000
2018-06-29,24323.93,24509.52,24269.71,24271.41,24271.41,329070000
2018-07-02,24161.53,24319.42,24077.56,24307.18,24307.18,244110000
2018-07-03,24359.39,24444.88,24150.85,24174.82,24174.82,160960000
2018-07-05,24285.82,24372.80,24177.44,24356.74,24356.74,237670000
2018-07-06,24352.47,24520.29,24281.47,24456.48,24456.48,219450000
2018-07-09,24519.20,24796.52,24518.43,24776.59,24776.59,240580000
2018-07-10,24806.97,24945.38,24806.97,24919.66,24919.66,235040000
2018-07-11,24789.48,24815.16,24663.82,24700.45,24700.45,237370000
2018-07-12,24802.90,24939.97,24802.90,24924.89,24924.89,233150000
2018-07-13,24926.07,25043.21,24890.06,25019.41,25019.41,255520000
2018-07-16,25025.58,25072.41,24979.64,25064.36,25064.36,231270000
2018-07-17,25033.92,25155.39,24989.61,25119.89,25119.89,250450000
2018-07-18,25133.79,25215.32,25101.12,25199.29,25199.29,252870000
2018-07-19,25139.15,25154.17,25052.62,25064.50,25064.50,285760000
2018-07-20,25041.14,25124.10,24986.35,25058.12,25058.12,274080000
2018-07-23,25036.90,25081.45,24983.33,25044.29,25044.29,228820000
2018-07-24,25092.43,25286.62,25092.43,25241.94,25241.94,274940000
2018-07-25,25183.70,25432.87,25113.55,25414.10,25414.10,273670000
2018-07-26,25468.55,25587.24,25463.16,25527.07,25527.07,297530000
2018-07-27,25520.52,25580.22,25370.07,25451.06,25451.06,329680000
2018-07-30,25439.32,25500.16,25287.38,25306.83,25306.83,296880000
2018-07-31,25345.21,25490.98,25345.21,25415.19,25415.19,348700000
2018-08-01,25461.63,25488.80,25278.32,25333.82,25333.82,315880000
2018-08-02,25256.45,25360.48,25120.07,25326.16,25326.16,307700000
2018-08-03,25360.37,25467.90,25325.17,25462.58,25462.58,239020000
2018-08-06,25437.43,25540.02,25381.38,25502.18,25502.18,238990000
2018-08-07,25551.65,25692.72,25551.65,25628.91,25628.91,239910000
2018-08-08,25615.72,25634.11,25557.48,25583.75,25583.75,217770000
2018-08-09,25589.79,25613.31,25492.69,25509.23,25509.23,214970000
2018-08-10,25401.19,25401.19,25222.88,25313.14,25313.14,234480000
2018-08-13,25327.19,25381.39,25153.93,25187.70,25187.70,219990000
2018-08-14,25215.69,25339.51,25201.87,25299.92,25299.92,219210000
2018-08-15,25235.37,25235.37,24965.77,25162.41,25162.41,295810000
2018-08-16,25294.97,25607.34,25294.97,25558.73,25558.73,342430000
2018-08-17,25550.80,25728.16,25521.66,25669.32,25669.32,284160000
2018-08-20,25727.70,25790.17,25716.41,25758.69,25758.69,248570000
2018-08-21,25786.99,25888.82,25784.90,25822.29,25822.29,241620000
2018-08-22,25825.06,25836.16,25722.43,25733.60,25733.60,200480000
2018-08-23,25714.86,25762.56,25608.02,25656.98,25656.98,213270000
2018-08-24,25688.58,25826.05,25688.58,25790.35,25790.35,200330000
2018-08-27,25882.71,26067.57,25882.71,26049.64,26049.64,220510000
2018-08-28,26092.70,26122.24,26037.85,26064.02,26064.02,211470000
2018-08-29,26082.53,26167.94,26035.30,26124.57,26124.57,214960000
2018-08-30,26099.01,26104.37,25934.80,25986.92,25986.92,240440000
2018-08-31,25964.85,26028.83,25879.77,25964.82,25964.82,273440000
2018-09-04,25916.07,25971.77,25805.95,25952.48,25952.48,254600000
2018-09-05,25919.84,26011.22,25871.04,25974.99,25974.99,289210000
2018-09-06,25973.02,26073.68,25880.84,25995.87,25995.87,262380000
2018-09-07,25951.02,26002.99,25818.39,25916.54,25916.54,281350000
2018-09-10,25991.91,26039.96,25854.13,25857.07,25857.07,252170000
2018-09-11,25841.14,26019.92,25754.32,25971.06,25971.06,265960000
2018-09-12,25989.07,26145.72,25929.43,25998.92,25998.92,282770000
2018-09-13,26083.94,26191.64,26067.08,26145.99,26145.99,260800000
2018-09-14,26169.56,26211.11,26068.29,26154.67,26154.67,228640000
2018-09-17,26151.66,26184.47,26030.35,26062.12,26062.12,230230000
2018-09-18,26076.21,26317.34,26076.21,26246.96,26246.96,243000000
2018-09-19,26287.84,26464.41,26280.76,26405.76,26405.76,251330000
2018-09-20,26519.39,26697.49,26519.39,26656.98,26656.98,260480000
2018-09-21,26726.25,26769.16,26680.37,26743.50,26743.50,657620000
2018-09-24,26705.25,26709.94,26548.68,26562.05,26562.05,254850000
2018-09-25,26601.58,26634.85,26475.58,26492.21,26492.21,234110000
2018-09-26,26536.86,26606.09,26349.34,26385.28,26385.28,262620000
2018-09-27,26418.27,26557.01,26379.95,26439.93,26439.93,226350000
2018-09-28,26407.66,26515.76,26383.57,26458.31,26458.31,264030000
2018-10-01,26598.36,26737.98,26596.05,26651.21,26651.21,238320000
2018-10-02,26648.91,26824.78,26627.66,26773.94,26773.94,258290000
2018-10-03,26833.47,26951.81,26789.08,26828.39,26828.39,280130000
2018-10-04,26784.08,26793.82,26471.61,26627.48,26627.48,289600000
2018-10-05,26632.77,26676.16,26301.81,26447.05,26447.05,267100000
2018-10-08,26399.45,26529.35,26223.09,26486.78,26486.78,273020000
2018-10-09,26469.19,26539.94,26324.16,26430.57,26430.57,282560000
2018-10-10,26441.73,26487.87,25567.10,25598.74,25598.74,438200000
2018-10-11,25518.39,25683.64,24899.77,25052.83,25052.83,522880000
2018-10-12,25407.63,25467.55,25000.83,25339.99,25339.99,397510000
2018-10-15,25332.46,25482.42,25243.88,25250.55,25250.55,287320000
2018-10-16,25351.53,25817.68,25351.53,25798.42,25798.42,305800000
2018-10-17,25705.87,25810.09,25479.16,25706.68,25706.68,298210000
2018-10-18,25645.56,25691.46,25236.01,25379.45,25379.45,328020000
2018-10-19,25421.09,25608.71,25350.02,25444.34,25444.34,350810000
2018-10-22,25492.14,25561.34,25236.05,25317.41,25317.41,314940000
2018-10-23,25038.46,25307.70,24768.79,25191.43,25191.43,436430000
2018-10-24,25172.88,25306.23,24533.19,24583.42,24583.42,496400000
2018-10-25,24736.54,25104.29,24645.56,24984.55,24984.55,439670000
2018-10-26,24770.25,24916.16,24445.19,24688.31,24688.31,505310000
2018-10-29,24818.98,25040.58,24122.23,24442.92,24442.92,443850000
2018-10-30,24482.04,24906.68,24415.69,24874.64,24874.64,470050000
2018-10-31,25008.82,25336.55,25008.82,25115.76,25115.76,448930000
2018-11-01,25142.08,25396.47,25108.11,25380.74,25380.74,383970000
2018-11-02,25443.60,25578.98,25078.72,25270.83,25270.83,429480000
2018-11-05,25261.47,25507.35,25261.47,25461.70,25461.70,334740000
2018-11-06,25452.83,25651.86,25444.90,25635.01,25635.01,265450000
2018-11-07,25788.46,26200.14,25765.88,26180.30,26180.30,361780000
2018-11-08,26139.59,26277.82,26081.90,26191.22,26191.22,295650000
2018-11-09,26149.11,26161.49,25882.91,25989.30,25989.30,324450000
2018-11-12,25959.33,25966.71,25340.51,25387.18,25387.18,346910000
2018-11-13,25321.21,25511.03,25193.78,25286.49,25286.49,339690000
2018-11-14,25388.08,25501.29,24935.82,25080.50,25080.50,384240000
2018-11-15,25061.48,25354.56,24787.79,25289.27,25289.27,392750000
2018-11-16,25242.35,25510.23,25147.80,25413.22,25413.22,354460000
2018-11-19,25392.61,25392.61,24900.98,25017.44,25017.44,358090000
2018-11-20,24618.68,24707.26,24368.98,24465.64,24465.64,445920000
2018-11-21,24541.65,24669.79,24463.28,24464.69,24464.69,289370000
2018-11-23,24336.40,24408.80,24268.74,24285.95,24285.95,155940000
2018-11-26,24364.13,24673.29,24364.13,24640.24,24640.24,306280000
2018-11-27,24557.02,24750.73,24416.03,24748.73,24748.73,308250000
2018-11-28,24832.84,25368.93,24832.84,25366.43,25366.43,362160000
2018-11-29,25343.65,25479.04,25202.79,25338.84,25338.84,305110000
2018-11-30,25307.14,25549.71,25250.97,25538.46,25538.46,482250000
2018-12-03,25779.57,25980.21,25670.51,25826.43,25826.43,388480000
2018-12-04,25752.56,25773.12,25008.11,25027.07,25027.07,418900000
2018-12-06,24737.42,24951.01,24242.22,24947.67,24947.67,471690000
2018-12-07,24918.82,25095.62,24284.78,24388.95,24388.95,398230000
2018-12-10,24360.95,24500.81,23881.37,24423.26,24423.26,389690000
2018-12-11,24719.91,24791.26,24221.06,24370.24,24370.24,342960000
2018-12-12,24509.09,24828.29,24509.09,24527.27,24527.27,344330000
2018-12-13,24575.86,24740.96,24473.29,24597.38,24597.38,299970000
2018-12-14,24408.04,24431.14,24033.79,24100.51,24100.51,416940000
2018-12-17,23986.83,24088.08,23456.88,23592.98,23592.98,466740000
2018-12-18,23769.13,23927.77,23516.02,23675.64,23675.64,408070000
2018-12-19,23693.33,24057.34,23162.64,23323.66,23323.66,503550000
2018-12-20,23224.12,23282.20,22644.31,22859.60,22859.60,576700000
2018-12-21,22871.74,23254.59,22396.34,22445.37,22445.37,900510000
2018-12-24,22317.28,22339.87,21792.20,21792.20,21792.20,308420000
2018-12-26,21857.73,22878.92,21712.53,22878.45,22878.45,433080000
2018-12-27,22629.06,23138.89,22267.42,23138.82,23138.82,407940000
2018-12-28,23213.61,23381.88,22981.33,23062.40,23062.40,336510000
2018-12-31,23153.94,23333.18,23118.30,23327.46,23327.46,288830000
2019-01-02,23058.61,23413.47,22928.59,23346.24,23346.24,321570000
2019-01-03,23176.39,23176.39,22638.41,22686.22,22686.22,424240000
2019-01-04,22894.92,23518.64,22894.92,23433.16,23433.16,396020000
2019-01-07,23474.26,23687.74,23301.59,23531.35,23531.35,334200000
2019-01-08,23680.32,23864.65,23581.45,23787.45,23787.45,317420000
2019-01-09,23844.27,24084.71,23703.16,23879.12,23879.12,324570000
2019-01-10,23811.11,24014.78,23703.25,24001.92,24001.92,338150000
2019-01-11,23940.01,23996.32,23798.16,23995.95,23995.95,262650000
2019-01-14,23880.53,23964.90,23765.24,23909.84,23909.84,277560000
2019-01-15,23914.11,24099.14,23887.93,24065.59,24065.59,291570000
2019-01-16,24139.91,24288.61,24119.72,24207.16,24207.16,302830000
2019-01-17,24147.09,24474.46,24088.90,24370.10,24370.10,288590000
2019-01-18,24534.19,24750.22,24459.03,24706.35,24706.35,372970000
2019-01-22,24607.76,24607.76,24244.31,24404.48,24404.48,338480000
2019-01-23,24577.25,24700.98,24307.17,24575.62,24575.62,318600000
2019-01-24,24579.96,24626.30,24422.73,24553.24,24553.24,320170000
2019-01-25,24687.21,24860.15,24676.75,24737.20,24737.20,376890000
2019-01-28,24596.98,24596.98,24323.94,24528.22,24528.22,347170000
2019-01-29,24519.62,24674.87,24504.04,24579.96,24579.96,330870000
2019-01-30,24826.52,25109.62,24790.90,25014.86,25014.86,397330000
2019-01-31,24954.48,25049.62,24842.09,24999.67,24999.67,507350000
2019-02-01,25025.31,25193.15,24982.49,25063.89,25063.89,372090000
2019-02-04,25062.12,25239.91,24977.67,25239.37,25239.37,298540000
2019-02-05,25287.93,25427.32,25287.65,25411.52,25411.52,310650000
2019-02-06,25371.57,25439.04,25312.06,25390.30,25390.30,247590000
2019-02-07,25265.81,25314.26,25000.52,25169.53,25169.53,295460000
2019-02-08,25042.36,25106.39,24883.04,25106.33,25106.33,248210000
2019-02-11,25142.81,25196.75,25009.10,25053.11,25053.11,241700000
2019-02-12,25152.03,25458.98,25152.03,25425.76,25425.76,278110000
2019-02-13,25480.86,25625.95,25480.86,25543.27,25543.27,263330000
2019-02-14,25460.65,25558.90,25308.09,25439.39,25439.39,313010000
2019-02-15,25564.63,25883.72,25564.63,25883.25,25883.25,328530000
2019-02-19,25849.85,25961.44,25820.01,25891.32,25891.32,280620000
2019-02-20,25872.26,25986.20,25846.48,25954.44,25954.44,287880000
2019-02-21,25922.41,25938.88,25762.21,25850.63,25850.63,255710000
2019-02-22,25906.27,26052.90,25906.27,26031.81,26031.81,279760000
2019-02-25,26126.15,26241.42,26080.66,26091.95,26091.95,281600000
2019-02-26,26051.61,26155.29,25966.01,26057.98,26057.98,257850000
2019-02-27,25995.60,26039.68,25877.24,25985.16,25985.16,255380000
2019-02-28,25984.28,26029.21,25896.56,25916.00,25916.00,338520000
2019-03-01,26019.67,26143.92,25914.37,26026.32,26026.32,289890000
2019-03-04,26122.19,26155.98,25611.55,25819.65,25819.65,295510000
2019-03-05,25829.07,25877.15,25725.63,25806.63,25806.63,252260000
2019-03-06,25818.76,25837.61,25633.71,25673.46,25673.46,256250000
2019-03-07,25645.45,25645.45,25352.55,25473.23,25473.23,289140000
2019-03-08,25347.38,25466.14,25252.46,25450.24,25450.24,270500000
2019-03-11,25208.00,25661.63,25208.00,25650.88,25650.88,309790000
2019-03-12,25600.30,25675.44,25522.17,25554.66,25554.66,317730000
2019-03-13,25637.23,25776.49,25571.31,25702.89,25702.89,331410000
2019-03-14,25692.31,25752.84,25621.31,25709.94,25709.94,302790000
2019-03-15,25720.96,25927.91,25649.70,25848.87,25848.87,616910000
2019-03-18,25801.88,25924.77,25785.66,25914.10,25914.10,303170000
2019-03-19,25987.87,26109.68,25814.92,25887.38,25887.38,342250000
2019-03-20,25867.79,25929.52,25670.63,25745.67,25745.67,321980000
2019-03-21,25688.44,26009.90,25657.78,25962.51,25962.51,335250000
2019-03-22,25844.65,25877.01,25501.45,25502.32,25502.32,386510000
2019-03-25,25490.72,25603.27,25372.26,25516.83,25516.83,303120000
2019-03-26,25649.56,25796.29,25544.78,25657.73,25657.73,305110000
2019-03-27,25676.34,25758.17,25425.27,25625.59,25625.59,270340000
2019-03-28,25693.32,25743.41,25576.69,25717.46,25717.46,237170000
2019-03-29,25827.31,25949.32,25771.67,25928.68,25928.68,300620000
2019-04-01,26075.10,26280.90,26071.69,26258.42,26258.42,295570000
2019-04-02,26213.55,26221.24,26122.31,26179.13,26179.13,250940000
2019-04-03,26238.03,26282.17,26138.47,26218.13,26218.13,271980000
2019-04-04,26213.42,26398.90,26212.78,26384.63,26384.63,233040000
2019-04-05,26427.56,26487.57,26370.82,26424.99,26424.99,229550000
2019-04-08,26312.67,26344.65,26246.03,26341.02,26341.02,229380000
2019-04-09,26243.54,26246.34,26103.14,26150.58,26150.58,244410000
2019-04-10,26173.71,26209.49,26101.24,26157.16,26157.16,203130000
2019-04-11,26188.21,26229.88,26062.59,26143.05,26143.05,211680000
2019-04-12,26357.79,26436.68,26309.72,26412.30,26412.30,369910000
2019-04-15,26407.76,26424.85,26316.42,26384.77,26384.77,250620000
2019-04-16,26482.19,26530.71,26397.19,26452.66,26452.66,302340000
2019-04-17,26468.53,26501.02,26391.86,26449.54,26449.54,367780000
2019-04-18,26463.37,26602.42,26444.53,26559.54,26559.54,332850000
2019-04-22,26510.77,26553.05,26458.61,26511.05,26511.05,232570000
2019-04-23,26513.83,26695.96,26503.56,26656.39,26656.39,311690000
2019-04-24,26652.56,26680.58,26582.86,26597.05,26597.05,283370000
2019-04-25,26426.37,26536.48,26310.28,26462.08,26462.08,296730000
2019-04-26,26454.62,26543.56,26392.55,26543.33,26543.33,317290000
2019-04-29,26559.87,26602.54,26520.75,26554.39,26554.39,279450000
2019-04-30,26594.56,26614.04,26419.47,26592.91,26592.91,340320000
2019-05-01,26639.06,26689.39,26426.38,26430.14,26430.14,303850000
2019-05-02,26407.15,26454.69,26180.36,26307.79,26307.79,287610000
2019-05-03,26379.14,26534.96,26370.09,26504.95,26504.95,248900000
2019-05-06,26160.62,26476.27,26033.95,26438.48,26438.48,283020000
2019-05-07,26276.90,26276.90,25789.71,25965.09,25965.09,334960000
2019-05-08,25933.79,26118.10,25889.41,25967.33,25967.33,276420000
2019-05-09,25878.85,25884.89,25517.39,25828.36,25828.36,334760000
2019-05-10,25763.72,26019.32,25469.86,25942.37,25942.37,294580000
2019-05-13,25568.06,25568.06,25222.51,25324.99,25324.99,361240000
2019-05-14,25384.03,25688.96,25384.03,25532.05,25532.05,291570000
2019-05-15,25400.13,25724.89,25341.94,25648.02,25648.02,270720000
2019-05-16,25692.14,25957.63,25692.14,25862.68,25862.68,320960000
2019-05-17,25719.95,25948.74,25657.78,25764.00,25764.00,283760000
2019-05-20,25655.31,25751.71,25560.55,25679.90,25679.90,279560000
2019-05-21,25782.34,25898.27,25779.61,25877.33,25877.33,260870000
2019-05-22,25818.46,25878.21,25755.11,25776.61,25776.61,241760000
2019-05-23,25657.99,25657.99,25328.09,25490.47,25490.47,316940000
2019-05-24,25551.07,25670.81,25496.20,25585.69,25585.69,201370000
2019-05-28,25616.55,25717.63,25342.28,25347.77,25347.77,358980000
2019-05-29,25231.46,25231.46,24938.24,25126.41,25126.41,298930000
2019-05-30,25139.94,25218.54,25066.75,25169.88,25169.88,215240000
2019-05-31,25046.31,25046.31,24809.51,24815.04,24815.04,292230000
2019-06-03,24830.16,24935.21,24680.57,24819.78,24819.78,328240000
2019-06-04,24962.82,25343.77,24962.82,25332.18,25332.18,281690000
2019-06-05,25451.00,25544.66,25373.58,25539.57,25539.57,262660000
2019-06-06,25567.45,25800.30,25518.05,25720.66,25720.66,248070000
2019-06-07,25768.72,26072.75,25768.72,25983.94,25983.94,263010000
2019-06-10,26090.22,26210.61,26054.31,26062.68,26062.68,249280000
2019-06-11,26180.59,26248.67,25998.87,26048.51,26048.51,253490000
2019-06-12,26040.30,26082.10,25958.66,26004.83,26004.83,223690000
2019-06-13,26036.94,26146.91,25995.71,26106.77,26106.77,213400000
2019-06-14,26076.36,26162.28,25988.09,26089.61,26089.61,208020000
2019-06-17,26108.53,26165.78,26049.80,26112.53,26112.53,199500000
2019-06-18,26228.90,26527.19,26227.80,26465.54,26465.54,273490000
2019-06-19,26490.16,26569.75,26415.05,26504.00,26504.00,240950000
2019-06-20,26665.38,26798.63,26539.69,26753.17,26753.17,278170000
2019-06-21,26749.12,26907.37,26705.87,26719.13,26719.13,485560000
2019-06-24,26727.61,26806.52,26723.37,26727.54,26727.54,232390000
2019-06-25,26731.61,26752.31,26527.66,26548.22,26548.22,282160000
2019-06-26,26599.42,26660.04,26536.33,26536.82,26536.82,274340000
2019-06-27,26523.72,26607.24,26465.32,26526.58,26526.58,246930000
2019-06-28,26605.93,26638.35,26522.27,26599.96,26599.96,499350000
2019-07-01,26805.86,26890.64,26616.21,26717.43,26717.43,267670000
2019-07-02,26719.53,26787.56,26632.65,26786.68,26786.68,219270000
2019-07-03,26832.32,26966.00,26831.44,26966.00,26966.00,149840000
2019-07-05,26867.75,26950.81,26733.33,26922.12,26922.12,192170000
2019-07-08,26835.64,26839.14,26744.87,26806.14,26806.14,214290000
2019-07-09,26725.12,26807.70,26665.57,26783.49,26783.49,218330000
2019-07-10,26851.96,26983.45,26813.11,26860.20,26860.20,207990000
2019-07-11,26950.16,27088.45,26916.32,27088.08,27088.08,252300000
2019-07-12,27139.49,27333.79,27135.45,27332.03,27332.03,248390000
2019-07-15,27364.69,27364.69,27294.17,27359.16,27359.16,199730000
2019-07-16,27349.32,27398.68,27290.24,27335.63,27335.63,226000000
2019-07-17,27320.91,27343.06,27218.38,27219.85,27219.85,193930000
2019-07-18,27191.98,27266.81,27068.79,27222.97,27222.97,216070000
2019-07-19,27246.38,27342.96,27145.78,27154.20,27154.20,287690000
2019-07-22,27174.18,27227.77,27088.90,27171.90,27171.90,216310000
2019-07-23,27231.86,27368.81,27204.58,27349.19,27349.19,248850000
2019-07-24,27262.24,27291.04,27191.12,27269.97,27269.97,244320000
2019-07-25,27247.39,27298.43,27062.48,27140.98,27140.98,241420000
2019-07-26,27166.00,27213.70,27123.25,27192.45,27192.45,233650000
2019-07-29,27192.24,27275.85,27178.06,27221.35,27221.35,250850000
2019-07-30,27145.39,27224.36,27069.86,27198.02,27198.02,293250000
2019-07-31,27244.67,27281.65,26719.60,26864.27,26864.27,385150000
2019-08-01,26879.86,27175.59,26548.71,26583.42,26583.42,386320000
2019-08-02,26528.66,26570.02,26249.22,26485.01,26485.01,327640000
2019-08-05,26259.23,26259.23,25523.38,25717.74,25717.74,422240000
2019-08-06,25810.62,26038.68,25710.87,26029.52,26029.52,318160000
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,344790000
2019-08-08,26086.52,26383.61,26038.10,26378.19,26378.19,282530000
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,240260000
2019-08-12,26169.91,26178.95,25824.94,25896.44,25896.44,199390000
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,308900000
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,352250000
2019-08-15,25514.25,25639.69,25339.60,25579.39,25579.39,332600000
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000
2019-08-20,26086.86,26160.12,25952.00,25962.44,25962.44,238100000
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000
2019-08-23,26134.21,26320.29,25507.18,25628.90,25628.90,364260000
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000
2019-08-27,26014.46,26054.02,25721.85,25777.90,25777.90,263530000
2019-08-28,25712.99,26041.57,25637.43,26036.10,26036.10,207070000
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,208650000
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,216160000
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000
2019-09-05,26603.15,26836.30,26603.15,26728.15,26728.15,256670000
2019-09-06,26790.25,26860.87,26708.39,26797.46,26797.46,209700000
2019-09-09,26866.23,26900.83,26762.18,26835.51,26835.51,273120000
2019-09-10,26805.83,26909.43,26717.05,26909.43,26909.43,322340000
